16-A00-6010-4-470,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0056.tif/2273,675,1233,1186/,300/0/default.jpg"
16-A00-6010-2-82,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0028.tif/2496,583,630,2523/,300/0/default.jpg"
16-A00-6010-11-37,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/011/011_0037.tif/1062,578,5047,753/,300/0/default.jpg"
16-A00-6010-8-30,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/008/008_0014.tif/3778,503,810,1665/,300/0/default.jpg"
16-A00-6010-5-165,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0046.tif/5596,713,631,2958/,300/0/default.jpg"
16-A00-6010-4-13,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0005.tif/3601,661,726,1153/,300/0/default.jpg"
16-A00-6010-4-165,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0022.tif/4712,548,1329,1178/,300/0/default.jpg"
16-A00-6010-14-59,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0045.tif/895,404,2760,4480/,300/0/default.jpg"
16-A00-6010-8-2,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/008/008_0003.tif/3766,2729,2740,1927/,300/0/default.jpg"
16-A00-6010-10-147,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0040.tif/3638,691,2350,3435/,300/0/default.jpg"
16-A00-6010-1-1,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0002.tif/3337,684,2494,3336/,300/0/default.jpg"
16-A00-6010-1-92,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0015.tif/892,511,2419,2833/,300/0/default.jpg"
16-A00-6010-12-27,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0008.tif/3665,692,2394,3766/,300/0/default.jpg"
16-A00-6010-4-309,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0035.tif/2268,1998,1244,2495/,300/0/default.jpg"
16-A00-6010-3-40,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0017.tif/3035,675,1622,3768/,300/0/default.jpg"
16-A00-6010-1-147,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0023.tif/2623,424,835,1958/,300/0/default.jpg"
16-A00-6010-11-21,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/011/011_0018.tif/957,540,4344,3386/,300/0/default.jpg"
16-A00-6010-2-94,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0030.tif/1683,3248,1763,1202/,300/0/default.jpg"
16-A00-6010-4-466,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0056.tif/4352,1810,1788,2728/,300/0/default.jpg"
16-A00-6010-15-173,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0077.tif/926,1618,2667,3305/,300/0/default.jpg"
16-A00-6010-15-62,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0033.tif/1977,622,1624,3850/,300/0/default.jpg"
16-A00-6010-4-489,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0060.tif/3612,701,2654,2262/,300/0/default.jpg"
16-A00-6010-12-9,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0003.tif/945,2409,1234,1968/,300/0/default.jpg"
16-A00-6010-4-173,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0022.tif/2835,1559,523,671/,300/0/default.jpg"
16-A00-6010-6-38,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0022.tif/3820,992,2225,3339/,300/0/default.jpg"
16-A00-6010-5-173,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0047.tif/2378,2506,1270,1983/,300/0/default.jpg"
16-A00-6010-8-26,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/008/008_0013.tif/1624,3069,780,1129/,300/0/default.jpg"
16-A00-6010-12-31,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0009.tif/3689,1795,767,1354/,300/0/default.jpg"
16-A00-6010-1-84,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0014.tif/3526,426,892,2254/,300/0/default.jpg"
16-A00-6010-9-142,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0030.tif/892,2379,903,1077/,300/0/default.jpg"
16-A00-6010-3-158,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0049.tif/4191,556,1889,2927/,300/0/default.jpg"
16-A00-6010-10-151,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0041.tif/1106,721,2591,3777/,300/0/default.jpg"
16-A00-6010-7-15,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0010.tif/3396,683,2788,3715/,300/0/default.jpg"
16-A00-6010-5-28,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0008.tif/1015,661,5306,3807/,300/0/default.jpg"
16-A00-6010-5-28,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0009.tif/983,566,2172,3095/,300/0/default.jpg"
16-A00-6010-1-151,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0024.tif/882,451,5033,3811/,300/0/default.jpg"
16-A00-6010-4-2,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0003.tif/935,650,2581,1837/,300/0/default.jpg"
16-A00-6010-3-56,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0021.tif/982,3318,533,1182/,300/0/default.jpg"
16-A00-6010-12-158,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0034.tif/3681,518,2505,2711/,300/0/default.jpg"
16-A00-6010-4-431,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0053.tif/1117,678,2329,2363/,300/0/default.jpg"
16-A00-6010-15-35,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0019.tif/4887,583,504,1181/,300/0/default.jpg"
16-A00-6010-15-124,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0053.tif/929,553,2683,2609/,300/0/default.jpg"
16-A00-6010-6-80,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0052.tif/1346,653,4748,3775/,300/0/default.jpg"
16-A00-6010-11-76,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/011/011_0067.tif/1843,557,870,1820/,300/0/default.jpg"
16-A00-6010-5-124,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0031.tif/2304,556,1428,1805/,300/0/default.jpg"
16-A00-6010-4-52,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0009.tif/2479,620,694,815/,300/0/default.jpg"
16-A00-6010-4-124,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0016.tif/2786,3952,502,575/,300/0/default.jpg"
16-A00-6010-14-18,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0021.tif/924,511,5511,4406/,300/0/default.jpg"
16-A00-6010-5-90,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0025.tif/3626,3222,2029,1260/,300/0/default.jpg"
16-A00-6010-10-106,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0026.tif/3496,706,2477,3538/,300/0/default.jpg"
16-A00-6010-9-115,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0022.tif/925,3417,1904,1445/,300/0/default.jpg"
16-A00-6010-12-66,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0014.tif/4887,3675,1370,894/,300/0/default.jpg"
16-A00-6010-12-89,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0015.tif/2491,1922,1037,831/,300/0/default.jpg"
16-A00-6010-4-348,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0042.tif/1017,680,2327,3735/,300/0/default.jpg"
16-A00-6010-1-106,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0017.tif/1576,569,4123,2852/,300/0/default.jpg"
16-A00-6010-7-42,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0025.tif/995,705,2534,3536/,300/0/default.jpg"
16-A00-6010-9-6,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0005.tif/846,586,2117,3129/,300/0/default.jpg"
16-A00-6010-2-57,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0019.tif/851,2154,1917,2276/,300/0/default.jpg"
16-A00-6010-6-14,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0009.tif/3708,576,2418,3989/,300/0/default.jpg"
16-A00-6010-4-29,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0006.tif/959,675,621,917/,300/0/default.jpg"
16-A00-6010-7-7,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0005.tif/1114,630,2384,3940/,300/0/default.jpg"
16-A00-6010-1-254,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0047.tif/1823,414,4096,3061/,300/0/default.jpg"
16-A00-6010-13-30,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0010.tif/2783,1786,745,3161/,300/0/default.jpg"
16-A00-6010-4-333,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0040.tif/4401,713,702,861/,300/0/default.jpg"
16-A00-6010-9-27,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0007.tif/883,2310,1852,2564/,300/0/default.jpg"
16-A00-6010-12-174,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0042.tif/1547,914,4527,3330/,300/0/default.jpg"
16-A00-6010-4-299,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0034.tif/3562,697,2364,3734/,300/0/default.jpg"
16-A00-6010-1-47,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0008.tif/4103,2639,940,839/,300/0/default.jpg"
16-A00-6010-7-39,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0024.tif/3717,548,2526,3925/,300/0/default.jpg"
16-A00-6010-14-63,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0046.tif/3788,1266,1979,3636/,300/0/default.jpg"
16-A00-6010-1-192,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0035.tif/954,3524,553,682/,300/0/default.jpg"
16-A00-6010-4-276,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0030.tif/2194,1736,325,724/,300/0/default.jpg"
16-A00-6010-3-174,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0052.tif/3554,600,1770,1675/,300/0/default.jpg"
16-A00-6010-3-95,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0036.tif/5172,574,852,1804/,300/0/default.jpg"
16-A00-6010-10-20,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0005.tif/2693,630,1449,2578/,300/0/default.jpg"
16-A00-6010-4-108,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0015.tif/2240,546,726,1092/,300/0/default.jpg"
16-A00-6010-6-43,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0024.tif/1049,1069,2498,3134/,300/0/default.jpg"
16-A00-6010-5-108,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0028.tif/5123,3104,993,1306/,300/0/default.jpg"
16-A00-6010-13-88,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0034.tif/1112,2090,2290,1458/,300/0/default.jpg"
16-A00-6010-1-203,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0038.tif/884,3409,2024,907/,300/0/default.jpg"
16-A00-6010-13-67,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0031.tif/3906,511,2664,1501/,300/0/default.jpg"
16-A00-6010-14-108,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0054.tif/3974,401,2490,1949/,300/0/default.jpg"
16-A00-6010-4-91,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0014.tif/3496,1575,692,962/,300/0/default.jpg"
16-A00-6010-7-101,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0066.tif/3630,778,2545,4014/,300/0/default.jpg"
16-A00-6010-15-19,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0011.tif/3725,558,2780,2539/,300/0/default.jpg"
16-A00-6010-15-108,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0048.tif/3796,2840,2761,1605/,300/0/default.jpg"
16-A00-6010-13-123,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0040.tif/943,645,2596,1573/,300/0/default.jpg"
16-A00-6010-5-53,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0019.tif/1183,1038,2067,2382/,300/0/default.jpg"
16-A00-6010-1-10,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0003.tif/753,2977,556,1281/,300/0/default.jpg"
16-A00-6010-12-123,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0026.tif/1074,571,707,927/,300/0/default.jpg"
16-A00-6010-10-98,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0022.tif/1578,2851,1978,1707/,300/0/default.jpg"
16-A00-6010-4-364,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0044.tif/2269,3178,651,1357/,300/0/default.jpg"
16-A00-6010-9-70,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0015.tif/1748,775,5059,2623/,300/0/default.jpg"
16-A00-6010-10-77,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0016.tif/1077,2792,2444,1681/,300/0/default.jpg"
16-A00-6010-3-123,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0039.tif/3484,2524,2643,1993/,300/0/default.jpg"
16-A00-6010-9-139,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0030.tif/4047,3383,856,943/,300/0/default.jpg"
16-A00-6010-4-221,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0026.tif/4376,548,867,1761/,300/0/default.jpg"
16-A00-6010-7-81,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0051.tif/1070,623,5009,1920/,300/0/default.jpg"
16-A00-6010-2-123,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0040.tif/890,570,5137,2578/,300/0/default.jpg"
16-A00-6010-14-34,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0035.tif/1191,451,2605,4504/,300/0/default.jpg"
16-A00-6010-14-34,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0036.tif/3671,433,3021,4546/,300/0/default.jpg"
16-A00-6010-2-16,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0005.tif/2551,548,3326,2646/,300/0/default.jpg"
16-A00-6010-6-3,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0003.tif/989,681,2416,3823/,300/0/default.jpg"
16-A00-6010-4-68,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0011.tif/5154,2592,779,1039/,300/0/default.jpg"
16-A00-6010-6-55,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/006/006_0030.tif/4265,597,1781,3900/,300/0/default.jpg"
16-A00-6010-4-87,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0013.tif/920,663,958,1377/,300/0/default.jpg"
16-A00-6010-13-71,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0031.tif/1011,1980,2350,1586/,300/0/default.jpg"
16-A00-6010-1-215,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0041.tif/4184,2766,1687,1512/,300/0/default.jpg"
16-A00-6010-10-8,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0004.tif/4286,570,1658,2481/,300/0/default.jpg"
16-A00-6010-9-66,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0014.tif/5931,3954,797,899/,300/0/default.jpg"
16-A00-6010-4-372,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0045.tif/3539,3417,585,1127/,300/0/default.jpg"
16-A00-6010-12-135,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0027.tif/1523,3477,537,847/,300/0/default.jpg"
16-A00-6010-5-45,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0016.tif/1183,682,2361,3744/,300/0/default.jpg"
16-A00-6010-7-78,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0049.tif/1255,725,4856,3667/,300/0/default.jpg"
16-A00-6010-2-135,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0041.tif/3498,3284,989,1131/,300/0/default.jpg"
16-A00-6010-14-22,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/014/014_0027.tif/872,854,5598,4122/,300/0/default.jpg"
16-A00-6010-7-97,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/007/007_0064.tif/1017,2754,2549,1524/,300/0/default.jpg"
16-A00-6010-4-237,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0027.tif/983,554,1355,1616/,300/0/default.jpg"
16-A00-6010-3-135,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0044.tif/1013,604,1891,1662/,300/0/default.jpg"
16-A00-6010-10-61,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0012.tif/3515,526,2466,4030/,300/0/default.jpg"
16-A00-6010-9-89,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0017.tif/2845,2774,1030,2066/,300/0/default.jpg"
16-A00-6010-4-149,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0019.tif/1025,1693,690,559/,300/0/default.jpg"
16-A00-6010-2-4,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0003.tif/5625,3025,323,1411/,300/0/default.jpg"
16-A00-6010-5-149,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0037.tif/1040,240,1062,5768/,300/0/default.jpg"
16-A00-6010-2-41,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/002/002_0014.tif/3426,3113,911,1240/,300/0/default.jpg"
16-A00-6010-13-26,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/013/013_0010.tif/5280,877,1465,2390/,300/0/default.jpg"
16-A00-6010-1-242,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0045.tif/4676,3322,479,967/,300/0/default.jpg"
16-A00-6010-15-149,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0060.tif/3969,606,1251,1733/,300/0/default.jpg"
16-A00-6010-15-58,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/015/015_0029.tif/2698,597,975,850/,300/0/default.jpg"
16-A00-6010-5-12,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/005/005_0004.tif/2237,3406,1107,1033/,300/0/default.jpg"
16-A00-6010-1-51,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/001/001_0008.tif/3540,2831,365,908/,300/0/default.jpg"
16-A00-6010-12-162,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/012/012_0035.tif/2213,1729,3790,2810/,300/0/default.jpg"
16-A00-6010-9-31,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/009/009_0008.tif/3825,3045,730,1777/,300/0/default.jpg"
16-A00-6010-4-325,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/004/004_0038.tif/968,573,5003,3883/,300/0/default.jpg"
16-A00-6010-10-36,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/010/010_0008.tif/1105,838,466,615/,300/0/default.jpg"
16-A00-6010-3-83,"https://iiif.dl.itc.u-tokyo.ac.jp/iiif/kunshujou/A00_6010/003/003_0032.tif/1061,624,5085,3799/,300/0/default.jpg"
